"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-03","-3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-04","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-05","-1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-06","1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-07","2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-08","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-09","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-10","-2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-11","3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-12","2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-13","1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-14","3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-15","3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-16","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-17","3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-18","1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-19","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-20","1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-21","-2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-22","-1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-23","0.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-24","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-25","0.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-26","-1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-27","1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-28","0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-29","0.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-30","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-31","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-01","6.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-02","2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-03","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-04","-0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-05","1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-06","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-07","3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-08","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-09","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-10","6.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-11","-3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-12","-3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-13","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-14","5.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-15","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-16","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-17","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-18","-3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-19","1.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-20","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-21","2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-22","-6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-23","-0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-24","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-25","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-26","6.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-27","4.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-28","-0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-01","-0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-02","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-03","5.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-04","0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-05","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-06","-1.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-07","3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-08","2.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-09","3.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-10","4.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-11","6.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-12","3.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-13","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-14","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-15","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-16","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-17","5.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-18","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-19","6.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-20","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-21","5.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-24","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-25","2.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-26","0.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-27","0.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-28","4.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-29","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-30","4.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-31","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-01","5.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-02","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-03","7.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-04","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-05","11.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-06","10.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-07","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-08","6.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-09","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-10","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-11","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-12","10.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-13","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-14","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-15","14.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-16","12.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-17","8.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-18","7.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-19","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-20","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-21","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-22","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-23","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-24","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-25","10.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-26","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-27","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-28","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-29","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-30","17.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-01","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-02","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-03","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-04","27.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-05","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-06","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-07","11.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-08","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-09","17.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-10","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-11","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-12","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-13","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-14","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-15","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-16","14.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-17","14.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-18","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-19","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-20","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-21","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-22","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-23","14.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-24","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-25","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-26","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-27","17.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-28","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-29","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-30","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-31","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-01","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-02","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-03","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-04","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-05","20.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-06","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-07","20.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-08","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-09","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-10","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-11","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-12","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-13","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-14","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-15","25.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-17","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-18","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-19","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-20","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-21","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-22","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-23","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-24","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-25","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-26","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-27","27.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-28","28.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-29","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-30","28.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-01","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-02","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-03","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-04","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-05","-17.8",",G,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-06","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-07","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-08","20.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-09","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-10","26.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-11","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-12","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-13","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-14","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-15","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-16","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-17","25.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-18","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-19","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-20","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-21","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-22","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-23","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-24","28.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-25","30.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-26","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-27","20.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-28","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-29","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-30","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-31","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-01","26.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-02","27.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-03","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-04","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-05","26.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-06","29.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-07","31.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-08","31.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-10","30.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-11","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-12","23.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-13","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-14","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-15","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-16","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-18","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-19","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-20","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-21","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-22","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-23","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-24","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-25","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-26","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-27","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-28","26.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-29","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-30","-17.8",",G,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-31","25.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-01","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-02","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-03","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-04","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-05","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-06","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-07","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-08","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-09","24.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-10","25.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-11","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-12","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-13","23.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-14","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-15","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-16","17.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-17","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-18","20.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-19","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-20","20.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-21","21.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-22","22.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-23","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-24","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-25","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-26","13.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-27","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-28","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-29","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-30","11.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-01","11.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-02","17.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-03","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-04","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-05","21.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-06","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-07","10.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-08","7.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-09","10.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-10","14.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-11","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-12","19.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-13","20.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-14","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-15","17.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-16","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-17","11.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-18","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-19","12.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-20","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-21","17.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-22","18.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-23","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-24","22.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-25","18.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-26","10.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-27","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-28","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-29","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-30","12.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-31","10.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-01","15.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-02","18.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-03","16.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-04","12.8",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-05","8.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-06","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-07","13.3",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-08","10.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-09","9.4",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-10","11.1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-11","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-12","5.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-13","7.2",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-14","10.6",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-15","15.0",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-16","16.7",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-17","8.9",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11-18","10.6",",,W"
